run_id,experiment,metric,value,notes
20260405T160159Z,cs2000_co200_k3,mean_correctness,0.570000,"{""grid_index"": 8, ""chunk_size"": 2000, ""chunk_overlap"": 200, ""top_k"": 3, ""provider"": ""ollama"", ""langsmith_url"": ""https://eu.smith.langchain.com/o/050cf493-ec9e-4b24-9a5c-3fc00eb2f91d/datasets/4749af9f-046e-4a1c-b1a2-6869dc7911d1/compare?selectedSessions=431973dd-35b4-41ba-9091-37680614c83c"", ""mean_by_difficulty"": {""medium"": {""correctness"": 0.375, ""relevance"": 0.46249999999999997, ""hallucination"": 0.625, ""conciseness"": 0.675}, ""easy"": {""correctness"": 0.625, ""relevance"": 0.6, ""hallucination"": 0.5, ""conciseness"": 0.625}, ""hard"": {""correctness"": 0.85, ""relevance"": 0.875, ""hallucination"": 0.45, ""conciseness"": 0.525}}}"
20260405T160159Z,cs2000_co200_k3,mean_hallucination,0.540000,"{""grid_index"": 8, ""chunk_size"": 2000, ""chunk_overlap"": 200, ""top_k"": 3, ""provider"": ""ollama"", ""langsmith_url"": ""https://eu.smith.langchain.com/o/050cf493-ec9e-4b24-9a5c-3fc00eb2f91d/datasets/4749af9f-046e-4a1c-b1a2-6869dc7911d1/compare?selectedSessions=431973dd-35b4-41ba-9091-37680614c83c"", ""mean_by_difficulty"": {""medium"": {""correctness"": 0.375, ""relevance"": 0.46249999999999997, ""hallucination"": 0.625, ""conciseness"": 0.675}, ""easy"": {""correctness"": 0.625, ""relevance"": 0.6, ""hallucination"": 0.5, ""conciseness"": 0.625}, ""hard"": {""correctness"": 0.85, ""relevance"": 0.875, ""hallucination"": 0.45, ""conciseness"": 0.525}}}"
20260405T160159Z,cs2000_co200_k3,mean_relevance,0.600000,"{""grid_index"": 8, ""chunk_size"": 2000, ""chunk_overlap"": 200, ""top_k"": 3, ""provider"": ""ollama"", ""langsmith_url"": ""https://eu.smith.langchain.com/o/050cf493-ec9e-4b24-9a5c-3fc00eb2f91d/datasets/4749af9f-046e-4a1c-b1a2-6869dc7911d1/compare?selectedSessions=431973dd-35b4-41ba-9091-37680614c83c"", ""mean_by_difficulty"": {""medium"": {""correctness"": 0.375, ""relevance"": 0.46249999999999997, ""hallucination"": 0.625, ""conciseness"": 0.675}, ""easy"": {""correctness"": 0.625, ""relevance"": 0.6, ""hallucination"": 0.5, ""conciseness"": 0.625}, ""hard"": {""correctness"": 0.85, ""relevance"": 0.875, ""hallucination"": 0.45, ""conciseness"": 0.525}}}"
20260405T160159Z,cs2000_co400_k5,mean_conciseness,0.510000,"{""grid_index"": 9, ""chunk_size"": 2000, ""chunk_overlap"": 400, ""top_k"": 5, ""provider"": ""ollama"", ""langsmith_url"": ""https://eu.smith.langchain.com/o/050cf493-ec9e-4b24-9a5c-3fc00eb2f91d/datasets/4749af9f-046e-4a1c-b1a2-6869dc7911d1/compare?selectedSessions=9486bb11-807c-46b5-9357-63e8dcfd4cdf"", ""mean_by_difficulty"": {""medium"": {""correctness"": 0.5, ""relevance"": 0.5, ""hallucination"": 0.5, ""conciseness"": 0.625}, ""easy"": {""correctness"": 0.625, ""relevance"": 0.725, ""hallucination"": 0.625, ""conciseness"": 0.44999999999999996}, ""hard"": {""correctness"": 0.975, ""relevance"": 0.8999999999999999, ""hallucination"": 1.0, ""conciseness"": 0.4}}}"
20260405T160159Z,cs2000_co400_k5,mean_correctness,0.645000,"{""grid_index"": 9, ""chunk_size"": 2000, ""chunk_overlap"": 400, ""top_k"": 5, ""provider"": ""ollama"", ""langsmith_url"": ""https://eu.smith.langchain.com/o/050cf493-ec9e-4b24-9a5c-3fc00eb2f91d/datasets/4749af9f-046e-4a1c-b1a2-6869dc7911d1/compare?selectedSessions=9486bb11-807c-46b5-9357-63e8dcfd4cdf"", ""mean_by_difficulty"": {""medium"": {""correctness"": 0.5, ""relevance"": 0.5, ""hallucination"": 0.5, ""conciseness"": 0.625}, ""easy"": {""correctness"": 0.625, ""relevance"": 0.725, ""hallucination"": 0.625, ""conciseness"": 0.44999999999999996}, ""hard"": {""correctness"": 0.975, ""relevance"": 0.8999999999999999, ""hallucination"": 1.0, ""conciseness"": 0.4}}}"
20260405T160159Z,cs2000_co400_k5,mean_hallucination,0.650000,"{""grid_index"": 9, ""chunk_size"": 2000, ""chunk_overlap"": 400, ""top_k"": 5, ""provider"": ""ollama"", ""langsmith_url"": ""https://eu.smith.langchain.com/o/050cf493-ec9e-4b24-9a5c-3fc00eb2f91d/datasets/4749af9f-046e-4a1c-b1a2-6869dc7911d1/compare?selectedSessions=9486bb11-807c-46b5-9357-63e8dcfd4cdf"", ""mean_by_difficulty"": {""medium"": {""correctness"": 0.5, ""relevance"": 0.5, ""hallucination"": 0.5, ""conciseness"": 0.625}, ""easy"": {""correctness"": 0.625, ""relevance"": 0.725, ""hallucination"": 0.625, ""conciseness"": 0.44999999999999996}, ""hard"": {""correctness"": 0.975, ""relevance"": 0.8999999999999999, ""hallucination"": 1.0, ""conciseness"": 0.4}}}"
20260405T160159Z,cs2000_co400_k5,mean_relevance,0.670000,"{""grid_index"": 9, ""chunk_size"": 2000, ""chunk_overlap"": 400, ""top_k"": 5, ""provider"": ""ollama"", ""langsmith_url"": ""https://eu.smith.langchain.com/o/050cf493-ec9e-4b24-9a5c-3fc00eb2f91d/datasets/4749af9f-046e-4a1c-b1a2-6869dc7911d1/compare?selectedSessions=9486bb11-807c-46b5-9357-63e8dcfd4cdf"", ""mean_by_difficulty"": {""medium"": {""correctness"": 0.5, ""relevance"": 0.5, ""hallucination"": 0.5, ""conciseness"": 0.625}, ""easy"": {""correctness"": 0.625, ""relevance"": 0.725, ""hallucination"": 0.625, ""conciseness"": 0.44999999999999996}, ""hard"": {""correctness"": 0.975, ""relevance"": 0.8999999999999999, ""hallucination"": 1.0, ""conciseness"": 0.4}}}"
20260405T160159Z,cs2000_co400_k7,mean_conciseness,0.640000,"{""grid_index"": 10, ""chunk_size"": 2000, ""chunk_overlap"": 400, ""top_k"": 7, ""provider"": ""ollama"", ""langsmith_url"": ""https://eu.smith.langchain.com/o/050cf493-ec9e-4b24-9a5c-3fc00eb2f91d/datasets/4749af9f-046e-4a1c-b1a2-6869dc7911d1/compare?selectedSessions=fc2a8366-ba60-4368-8ace-9097c424621b"", ""mean_by_difficulty"": {""medium"": {""correctness"": 0.7375, ""relevance"": 0.575, ""hallucination"": 0.5125, ""conciseness"": 0.6749999999999999}, ""easy"": {""correctness"": 0.475, ""relevance"": 0.6875, ""hallucination"": 0.575, ""conciseness"": 0.7}, ""hard"": {""correctness"": 0.7, ""relevance"": 0.675, ""hallucination"": 0.65, ""conciseness"": 0.44999999999999996}}}"
20260405T160159Z,cs2000_co400_k7,mean_correctness,0.625000,"{""grid_index"": 10, ""chunk_size"": 2000, ""chunk_overlap"": 400, ""top_k"": 7, ""provider"": ""ollama"", ""langsmith_url"": ""https://eu.smith.langchain.com/o/050cf493-ec9e-4b24-9a5c-3fc00eb2f91d/datasets/4749af9f-046e-4a1c-b1a2-6869dc7911d1/compare?selectedSessions=fc2a8366-ba60-4368-8ace-9097c424621b"", ""mean_by_difficulty"": {""medium"": {""correctness"": 0.7375, ""relevance"": 0.575, ""hallucination"": 0.5125, ""conciseness"": 0.6749999999999999}, ""easy"": {""correctness"": 0.475, ""relevance"": 0.6875, ""hallucination"": 0.575, ""conciseness"": 0.7}, ""hard"": {""correctness"": 0.7, ""relevance"": 0.675, ""hallucination"": 0.65, ""conciseness"": 0.44999999999999996}}}"
20260405T160159Z,cs2000_co400_k7,mean_hallucination,0.565000,"{""grid_index"": 10, ""chunk_size"": 2000, ""chunk_overlap"": 400, ""top_k"": 7, ""provider"": ""ollama"", ""langsmith_url"": ""https://eu.smith.langchain.com/o/050cf493-ec9e-4b24-9a5c-3fc00eb2f91d/datasets/4749af9f-046e-4a1c-b1a2-6869dc7911d1/compare?selectedSessions=fc2a8366-ba60-4368-8ace-9097c424621b"", ""mean_by_difficulty"": {""medium"": {""correctness"": 0.7375, ""relevance"": 0.575, ""hallucination"": 0.5125, ""conciseness"": 0.6749999999999999}, ""easy"": {""correctness"": 0.475, ""relevance"": 0.6875, ""hallucination"": 0.575, ""conciseness"": 0.7}, ""hard"": {""correctness"": 0.7, ""relevance"": 0.675, ""hallucination"": 0.65, ""conciseness"": 0.44999999999999996}}}"
20260405T160159Z,cs2000_co400_k7,mean_relevance,0.640000,"{""grid_index"": 10, ""chunk_size"": 2000, ""chunk_overlap"": 400, ""top_k"": 7, ""provider"": ""ollama"", ""langsmith_url"": ""https://eu.smith.langchain.com/o/050cf493-ec9e-4b24-9a5c-3fc00eb2f91d/datasets/4749af9f-046e-4a1c-b1a2-6869dc7911d1/compare?selectedSessions=fc2a8366-ba60-4368-8ace-9097c424621b"", ""mean_by_difficulty"": {""medium"": {""correctness"": 0.7375, ""relevance"": 0.575, ""hallucination"": 0.5125, ""conciseness"": 0.6749999999999999}, ""easy"": {""correctness"": 0.475, ""relevance"": 0.6875, ""hallucination"": 0.575, ""conciseness"": 0.7}, ""hard"": {""correctness"": 0.7, ""relevance"": 0.675, ""hallucination"": 0.65, ""conciseness"": 0.44999999999999996}}}"
20260405T180012Z,cs1000_co200_k5,mean_conciseness,0.690000,"{""grid_index"": 4, ""chunk_size"": 1000, ""chunk_overlap"": 200, ""top_k"": 5, ""provider"": ""ollama"", ""langsmith_url"": ""https://eu.smith.langchain.com/o/050cf493-ec9e-4b24-9a5c-3fc00eb2f91d/datasets/4749af9f-046e-4a1c-b1a2-6869dc7911d1/compare?selectedSessions=901917c1-7dc4-4a22-ae6f-aded0f9e7118"", ""mean_by_difficulty"": {""medium"": {""correctness"": 0.875, ""relevance"": 0.85, ""hallucination"": 1.0, ""conciseness"": 0.75}, ""easy"": {""correctness"": 0.3625, ""relevance"": 0.39999999999999997, ""hallucination"": 0.475, ""conciseness"": 0.7}, ""hard"": {""correctness"": 0.8999999999999999, ""relevance"": 0.8999999999999999, ""hallucination"": 0.825, ""conciseness"": 0.5499999999999999}}}"
20260405T180012Z,cs1000_co200_k5,mean_correctness,0.675000,"{""grid_index"": 4, ""chunk_size"": 1000, ""chunk_overlap"": 200, ""top_k"": 5, ""provider"": ""ollama"", ""langsmith_url"": ""https://eu.smith.langchain.com/o/050cf493-ec9e-4b24-9a5c-3fc00eb2f91d/datasets/4749af9f-046e-4a1c-b1a2-6869dc7911d1/compare?selectedSessions=901917c1-7dc4-4a22-ae6f-aded0f9e7118"", ""mean_by_difficulty"": {""medium"": {""correctness"": 0.875, ""relevance"": 0.85, ""hallucination"": 1.0, ""conciseness"": 0.75}, ""easy"": {""correctness"": 0.3625, ""relevance"": 0.39999999999999997, ""hallucination"": 0.475, ""conciseness"": 0.7}, ""hard"": {""correctness"": 0.8999999999999999, ""relevance"": 0.8999999999999999, ""hallucination"": 0.825, ""conciseness"": 0.5499999999999999}}}"
20260405T180012Z,cs1000_co200_k5,mean_hallucination,0.755000,"{""grid_index"": 4, ""chunk_size"": 1000, ""chunk_overlap"": 200, ""top_k"": 5, ""provider"": ""ollama"", ""langsmith_url"": ""https://eu.smith.langchain.com/o/050cf493-ec9e-4b24-9a5c-3fc00eb2f91d/datasets/4749af9f-046e-4a1c-b1a2-6869dc7911d1/compare?selectedSessions=901917c1-7dc4-4a22-ae6f-aded0f9e7118"", ""mean_by_difficulty"": {""medium"": {""correctness"": 0.875, ""relevance"": 0.85, ""hallucination"": 1.0, ""conciseness"": 0.75}, ""easy"": {""correctness"": 0.3625, ""relevance"": 0.39999999999999997, ""hallucination"": 0.475, ""conciseness"": 0.7}, ""hard"": {""correctness"": 0.8999999999999999, ""relevance"": 0.8999999999999999, ""hallucination"": 0.825, ""conciseness"": 0.5499999999999999}}}"
20260405T180012Z,cs1000_co200_k5,mean_relevance,0.680000,"{""grid_index"": 4, ""chunk_size"": 1000, ""chunk_overlap"": 200, ""top_k"": 5, ""provider"": ""ollama"", ""langsmith_url"": ""https://eu.smith.langchain.com/o/050cf493-ec9e-4b24-9a5c-3fc00eb2f91d/datasets/4749af9f-046e-4a1c-b1a2-6869dc7911d1/compare?selectedSessions=901917c1-7dc4-4a22-ae6f-aded0f9e7118"", ""mean_by_difficulty"": {""medium"": {""correctness"": 0.875, ""relevance"": 0.85, ""hallucination"": 1.0, ""conciseness"": 0.75}, ""easy"": {""correctness"": 0.3625, ""relevance"": 0.39999999999999997, ""hallucination"": 0.475, ""conciseness"": 0.7}, ""hard"": {""correctness"": 0.8999999999999999, ""relevance"": 0.8999999999999999, ""hallucination"": 0.825, ""conciseness"": 0.5499999999999999}}}"
20260405T180958Z,cs1000_co200_k5,mean_conciseness,0.715000,"{""grid_index"": 4, ""chunk_size"": 1000, ""chunk_overlap"": 200, ""top_k"": 5, ""provider"": ""ollama"", ""langsmith_url"": ""https://eu.smith.langchain.com/o/050cf493-ec9e-4b24-9a5c-3fc00eb2f91d/datasets/4749af9f-046e-4a1c-b1a2-6869dc7911d1/compare?selectedSessions=bdd5dde8-807b-43c0-86f9-226525c16711"", ""mean_by_difficulty"": {""medium"": {""correctness"": 0.8625, ""relevance"": 0.8375, ""hallucination"": 0.975, ""conciseness"": 0.7249999999999999}, ""easy"": {""correctness"": 0.525, ""relevance"": 0.46249999999999997, ""hallucination"": 0.475, ""conciseness"": 0.75}, ""hard"": {""correctness"": 0.925, ""relevance"": 0.8999999999999999, ""hallucination"": 0.825, ""conciseness"": 0.6249999999999999}}}"
20260405T180958Z,cs1000_co200_k5,mean_correctness,0.740000,"{""grid_index"": 4, ""chunk_size"": 1000, ""chunk_overlap"": 200, ""top_k"": 5, ""provider"": ""ollama"", ""langsmith_url"": ""https://eu.smith.langchain.com/o/050cf493-ec9e-4b24-9a5c-3fc00eb2f91d/datasets/4749af9f-046e-4a1c-b1a2-6869dc7911d1/compare?selectedSessions=bdd5dde8-807b-43c0-86f9-226525c16711"", ""mean_by_difficulty"": {""medium"": {""correctness"": 0.8625, ""relevance"": 0.8375, ""hallucination"": 0.975, ""conciseness"": 0.7249999999999999}, ""easy"": {""correctness"": 0.525, ""relevance"": 0.46249999999999997, ""hallucination"": 0.475, ""conciseness"": 0.75}, ""hard"": {""correctness"": 0.925, ""relevance"": 0.8999999999999999, ""hallucination"": 0.825, ""conciseness"": 0.6249999999999999}}}"
20260405T180958Z,cs1000_co200_k5,mean_hallucination,0.745000,"{""grid_index"": 4, ""chunk_size"": 1000, ""chunk_overlap"": 200, ""top_k"": 5, ""provider"": ""ollama"", ""langsmith_url"": ""https://eu.smith.langchain.com/o/050cf493-ec9e-4b24-9a5c-3fc00eb2f91d/datasets/4749af9f-046e-4a1c-b1a2-6869dc7911d1/compare?selectedSessions=bdd5dde8-807b-43c0-86f9-226525c16711"", ""mean_by_difficulty"": {""medium"": {""correctness"": 0.8625, ""relevance"": 0.8375, ""hallucination"": 0.975, ""conciseness"": 0.7249999999999999}, ""easy"": {""correctness"": 0.525, ""relevance"": 0.46249999999999997, ""hallucination"": 0.475, ""conciseness"": 0.75}, ""hard"": {""correctness"": 0.925, ""relevance"": 0.8999999999999999, ""hallucination"": 0.825, ""conciseness"": 0.6249999999999999}}}"
20260405T180958Z,cs1000_co200_k5,mean_relevance,0.700000,"{""grid_index"": 4, ""chunk_size"": 1000, ""chunk_overlap"": 200, ""top_k"": 5, ""provider"": ""ollama"", ""langsmith_url"": ""https://eu.smith.langchain.com/o/050cf493-ec9e-4b24-9a5c-3fc00eb2f91d/datasets/4749af9f-046e-4a1c-b1a2-6869dc7911d1/compare?selectedSessions=bdd5dde8-807b-43c0-86f9-226525c16711"", ""mean_by_difficulty"": {""medium"": {""correctness"": 0.8625, ""relevance"": 0.8375, ""hallucination"": 0.975, ""conciseness"": 0.7249999999999999}, ""easy"": {""correctness"": 0.525, ""relevance"": 0.46249999999999997, ""hallucination"": 0.475, ""conciseness"": 0.75}, ""hard"": {""correctness"": 0.925, ""relevance"": 0.8999999999999999, ""hallucination"": 0.825, ""conciseness"": 0.6249999999999999}}}"
20260405T180958Z,cs1000_co200_k5_gemini,mean_conciseness,0.760000,"{""grid_index"": 4, ""chunk_size"": 1000, ""chunk_overlap"": 200, ""top_k"": 5, ""provider"": ""gemini"", ""langsmith_url"": ""https://eu.smith.langchain.com/o/050cf493-ec9e-4b24-9a5c-3fc00eb2f91d/datasets/4749af9f-046e-4a1c-b1a2-6869dc7911d1/compare?selectedSessions=50869f9d-d25b-4260-aa1a-1ed7f3fe5de7"", ""mean_by_difficulty"": {""medium"": {""correctness"": 0.875, ""relevance"": 0.75, ""hallucination"": 0.875, ""conciseness"": 0.7499999999999999}, ""easy"": {""correctness"": 0.5875, ""relevance"": 0.46249999999999997, ""hallucination"": 0.6, ""conciseness"": 0.85}, ""hard"": {""correctness"": 0.95, ""relevance"": 0.8999999999999999, ""hallucination"": 0.8999999999999999, ""conciseness"": 0.6}}}"
20260405T180958Z,cs1000_co200_k5_gemini,mean_correctness,0.775000,"{""grid_index"": 4, ""chunk_size"": 1000, ""chunk_overlap"": 200, ""top_k"": 5, ""provider"": ""gemini"", ""langsmith_url"": ""https://eu.smith.langchain.com/o/050cf493-ec9e-4b24-9a5c-3fc00eb2f91d/datasets/4749af9f-046e-4a1c-b1a2-6869dc7911d1/compare?selectedSessions=50869f9d-d25b-4260-aa1a-1ed7f3fe5de7"", ""mean_by_difficulty"": {""medium"": {""correctness"": 0.875, ""relevance"": 0.75, ""hallucination"": 0.875, ""conciseness"": 0.7499999999999999}, ""easy"": {""correctness"": 0.5875, ""relevance"": 0.46249999999999997, ""hallucination"": 0.6, ""conciseness"": 0.85}, ""hard"": {""correctness"": 0.95, ""relevance"": 0.8999999999999999, ""hallucination"": 0.8999999999999999, ""conciseness"": 0.6}}}"
20260405T180958Z,cs1000_co200_k5_gemini,mean_hallucination,0.770000,"{""grid_index"": 4, ""chunk_size"": 1000, ""chunk_overlap"": 200, ""top_k"": 5, ""provider"": ""gemini"", ""langsmith_url"": ""https://eu.smith.langchain.com/o/050cf493-ec9e-4b24-9a5c-3fc00eb2f91d/datasets/4749af9f-046e-4a1c-b1a2-6869dc7911d1/compare?selectedSessions=50869f9d-d25b-4260-aa1a-1ed7f3fe5de7"", ""mean_by_difficulty"": {""medium"": {""correctness"": 0.875, ""relevance"": 0.75, ""hallucination"": 0.875, ""conciseness"": 0.7499999999999999}, ""easy"": {""correctness"": 0.5875, ""relevance"": 0.46249999999999997, ""hallucination"": 0.6, ""conciseness"": 0.85}, ""hard"": {""correctness"": 0.95, ""relevance"": 0.8999999999999999, ""hallucination"": 0.8999999999999999, ""conciseness"": 0.6}}}"
20260405T180958Z,cs1000_co200_k5_gemini,mean_relevance,0.665000,"{""grid_index"": 4, ""chunk_size"": 1000, ""chunk_overlap"": 200, ""top_k"": 5, ""provider"": ""gemini"", ""langsmith_url"": ""https://eu.smith.langchain.com/o/050cf493-ec9e-4b24-9a5c-3fc00eb2f91d/datasets/4749af9f-046e-4a1c-b1a2-6869dc7911d1/compare?selectedSessions=50869f9d-d25b-4260-aa1a-1ed7f3fe5de7"", ""mean_by_difficulty"": {""medium"": {""correctness"": 0.875, ""relevance"": 0.75, ""hallucination"": 0.875, ""conciseness"": 0.7499999999999999}, ""easy"": {""correctness"": 0.5875, ""relevance"": 0.46249999999999997, ""hallucination"": 0.6, ""conciseness"": 0.85}, ""hard"": {""correctness"": 0.95, ""relevance"": 0.8999999999999999, ""hallucination"": 0.8999999999999999, ""conciseness"": 0.6}}}"
